item_id,order_id,product_id,quantity,unit_price,discount_percent
994,27,33,4,322.9,9
995,12,23,-3,273.15,3
996,700,30,2,176.82,20
997,217,31,5,339.05,5
998,766,31,1,410.89,89
999,684,12,1,498.6,83
1000,798,8,3,180.88,73
1001,2,12,4,345.66,40
1002,478,25,4,451.64,3
1003,517,11,1,403.76,57
1004,334,33,4,450.28,69
1005,655,30,4,425.19,45
1006,34,14,2,397.51,29
1007,167,14,4,245.86,59
1008,425,38,4,20.59,21
1009,377,48,4,32.61,37
1010,543,33,3,114.18,49
1011,704,20,3,395.15,75
1012,113,25,1,375.58,46
1013,475,41,4,56.24,3
1014,121,15,3,111.81,24
1015,305,39,-4,56.61,63
1016,494,37,1,197.53,60
1017,758,5,4,136.52,53
1018,641,18,4,382.84,80
1019,379,5,3,65.86,35
1020,113,36,3,87.65,49
1021,725,29,3,446.39,0
1022,450,31,3,189.35,71
1023,127,32,1,111.67,33
1024,297,30,2,448.39,0
1025,718,37,1,313.66,4
1026,572,2,5,122.83,98
1027,426,36,3,440.36,66
1028,173,4,3,13.86,14
1029,547,6,3,478.88,49
1030,6,23,1,91.0,47
1031,356,9,2,50.98,92
1032,766,23,1,281.9,25
1033,30,41,2,363.37,94
1034,739,14,4,30.19,71
1035,9,14,2,114.91,74
1036,74,18,3,419.94,57
1037,537,31,5,477.91,2
1038,79,21,5,251.8,72
1039,729,39,4,223.61,85
1040,543,39,1,429.75,64
1041,386,1,3,217.82,19
1042,726,32,2,402.61,67
1043,246,6,4,434.59,38
1044,291,7,2,219.12,62
1045,380,22,1,436.63,11
1046,180,23,4,227.14,50
1047,744,4,4,19.94,15
1048,110,24,1,222.67,89
1049,382,29,3,167.14,95
1050,550,39,5,37.39,24
1051,23,1,3,247.64,99
1052,519,4,4,135.35,92
1053,728,32,4,407.52,67
1054,79,7,1,487.64,37
1055,123,33,4,269.51,33
1056,662,13,4,100.21,33
1057,387,17,-2,199.78,27
1058,423,35,3,68.67,19
1059,340,3,4,294.42,21
1060,383,34,4,303.3,71
1061,796,29,3,70.45,62
1062,296,34,4,46.15,21
1063,285,25,3,146.75,57
1064,10799,2,2,408.74,35
1065,99,7,1,349.69,11
1066,573,25,5,97.16,57
1067,487,8,1,435.96,47
1068,425,17,4,59.34,47
1069,741,35,4,300.69,82
1070,324,13,4,483.67,89
1071,3,24,5,228.16,35
1072,756,35,1,76.59,46
1073,625,37,-2,348.38,25
1074,396,1,3,498.81,86
1075,306,8,2,14.55,89
1076,568,31,5,185.29,38
1077,342,48,3,190.73,93
1078,66,3,4,143.36,90
1079,669,43,1,79.0,45
1080,239,23,2,307.19,14
1081,392,50,2,134.81,67
1082,499,30,3,263.05,26
1083,531,37,1,141.77,33
1084,3,31,2,228.51,86
1085,439,29,5,206.95,15
1086,249,16,1,354.5,19
1087,523,23,1,329.75,95
1088,396,13,5,115.85,91
1089,637,19,4,385.76,32
1090,786,40,3,155.08,45
1091,113,37,5,325.05,11
1092,199,12,2,21.67,33
1093,568,9,3,213.34,9
1094,171,33,2,170.58,6
1095,105,42,5,136.52,62
1096,502,15,1,16.04,70
1097,72,9,4,275.11,95
1098,427,1,4,438.42,89
1099,476,15,2,409.56,38
1100,646,25,1,110.42,70
1101,794,6,4,175.17,96
1102,734,16,4,482.11,30
1103,99,29,5,487.0,9
1104,205,24,4,284.33,50
1105,442,3,1,355.84,7
1106,123,31,4,317.47,98
1107,335,19,3,193.41,49
1108,598,33,1,199.56,69
1109,130,9,2,352.07,80
1110,125,16,4,491.26,17
1111,33,25,1,122.19,2
1112,500,47,3,177.71,69
1113,623,26,4,19.03,65
1114,203,16,2,189.97,12
1115,242,6,1,182.58,13
1116,220,18,5,450.84,59
1117,798,31,1,92.71,1
1118,616,4,5,185.73,41
1119,167,13,4,493.79,62
1120,452,28,1,240.02,9
1121,559,24,3,359.52,30
1122,230,25,4,269.68,24
1123,348,50,-1,455.19,94
1124,653,3,3,115.43,27
1125,198,34,4,35.1,79
1126,362,5,3,283.94,85
1127,214,4,1,461.91,78
1128,554,8,2,398.54,31
1129,411,40,1,188.12,57
1130,120,28,2,164.72,23
1131,84,22,1,434.77,72
1132,103,3,1,83.26,88
1133,521,23,3,30.8,54
1134,688,40,3,27.67,91
1135,605,35,1,185.55,85
1136,557,9,3,63.38,80
1137,266,9,4,272.84,69
1138,712,3,2,300.53,89
1139,176,23,4,43.86,92
1140,575,37,1,147.74,8
1141,287,26,3,150.07,30
1142,494,1,1,430.31,78
1143,760,26,1,361.19,77
1144,450,42,4,75.13,1
1145,87,30,2,345.12,45
1146,447,36,1,40.09,61
1147,18,50,5,295.7,58
1148,142,48,-1,104.21,26
1149,86,29,3,68.42,90
1150,559,30,2,436.15,42
1151,125,45,1,484.3,99
1152,295,46,2,105.27,25
1153,127,26,4,234.71,20
1154,792,27,3,173.27,82
1155,507,5,4,239.49,6
1156,634,13,4,46.43,42
1157,620,1,4,189.47,47
1158,738,11,5,152.95,34
1159,505,29,4,246.55,75
1160,435,50,3,488.84,51
1161,651,18,5,50.72,53
1162,114,49,1,433.68,1
1163,159,30,1,177.47,77
1164,260,27,3,324.03,86
1165,49,30,2,147.8,20
1166,251,11,2,379.01,73
1167,288,19,4,475.23,26
1168,275,9,4,271.38,43
1169,453,10,4,233.55,72
1170,129,26,5,54.36,37
1171,454,46,2,230.67,58
1172,619,5,1,287.45,4
1173,615,32,4,390.07,98
1174,389,18,1,222.68,45
1175,126,36,5,410.89,69
1176,478,33,4,283.66,86
1177,11,33,1,257.69,29
1178,18,13,4,151.19,22
1179,283,21,3,270.54,74
1180,261,25,4,400.89,25
1181,661,11,1,239.15,80
1182,267,28,5,54.37,87
1183,461,12,5,437.56,97
1184,143,5,3,389.67,67
1185,497,5,5,41.74,10
1186,347,28,3,185.15,67
1187,569,20,2,434.37,35
1188,438,37,1,390.32,34
1189,422,24,1,184.57,98
1190,501,4,5,325.0,11
1191,198,5,4,262.08,61
1192,672,49,3,390.3,86
1193,750,44,1,473.89,37
1194,2,11,2,145.38,62
1195,244,42,1,467.08,48
1196,767,47,4,429.4,47
1197,47,25,5,160.4,9
1198,761,45,3,365.96,89
1199,88,15,2,12.36,49
1200,660,42,2,59.84,51
1201,551,49,1,491.26,100
1202,721,19,3,162.45,19
1203,666,33,2,83.37,85
1204,351,42,4,409.62,92
1205,759,5,4,298.45,19
1206,642,48,2,493.59,22
1207,438,23,-2,196.56,93
1208,312,43,3,138.53,41
1209,663,19,4,111.9,10
1210,10799,12,4,287.89,47
1211,348,47,2,399.96,83
1212,771,5,2,259.76,4
1213,315,18,3,87.75,76
1214,158,23,5,17.73,99
1215,633,31,5,165.23,69
1216,301,48,2,242.54,68
1217,582,36,5,268.39,51
1218,656,21,2,294.27,32
1219,68,27,2,493.68,1
1220,35,40,2,361.07,68
1221,409,15,1,120.99,20
1222,581,17,1,81.02,59
1223,489,21,3,185.69,45
1224,591,33,1,294.23,66
1225,396,32,2,167.85,19
1226,508,29,5,156.08,92
1227,570,33,-2,27.56,11
1228,541,40,2,119.79,16
1229,543,20,4,359.81,85
1230,424,43,5,261.77,18
1231,105,5,-5,133.14,6
1232,734,50,5,129.77,0
1233,635,17,5,67.41,31
1234,81,31,3,192.51,81
1235,670,40,-3,277.08,53
1236,109,46,2,445.23,82
1237,131,21,4,245.17,80
1238,545,41,5,107.6,58
1239,562,28,4,262.0,48
1240,189,42,5,488.94,9
1241,98,9,-3,278.18,92
1242,120,47,3,109.4,76
1243,708,3,3,358.27,85
1244,673,9,5,491.69,52
1245,154,39,1,266.6,36
1246,768,13,4,118.15,57
1247,551,3,5,99.69,44
1248,498,29,4,410.48,53
1249,193,13,5,230.28,99
1250,297,27,3,71.26,46
1251,269,48,2,470.27,10
1252,667,47,4,220.7,27
1253,411,32,1,210.17,16
1254,645,34,5,12.18,23
1255,606,1,4,25.14,60
1256,461,23,5,332.9,22
1257,272,44,3,435.12,86
1258,130,9,4,379.5,85
1259,113,19,4,79.12,40
1260,265,23,2,57.96,45
1261,42,19,5,346.27,42
1262,226,40,5,214.26,1
1263,608,18,5,30.52,27
1264,328,44,2,355.43,100
1265,180,30,2,111.62,40
1266,322,48,4,163.25,70
1267,764,26,4,359.07,67
1268,394,34,1,334.95,5
1269,780,21,1,87.95,100
1270,667,26,1,292.83,11
1271,234,31,4,322.25,58
1272,419,48,2,59.95,39
1273,507,32,5,486.23,49
1274,408,9,5,367.42,40
1275,644,1,4,492.81,32
1276,760,4,2,240.52,57
1277,354,20,1,325.9,97
1278,419,10,1,53.48,83
1279,662,49,5,243.95,82
1280,418,42,2,430.85,69
1281,135,43,1,167.48,12
1282,767,41,3,383.73,13
1283,174,7,3,127.25,44
1284,402,18,4,247.87,38
1285,712,6,3,348.26,17
1286,539,10,5,17.0,67
1287,800,3,5,331.16,63
1288,286,13,3,50.89,95
1289,106,16,1,495.73,8
1290,114,28,5,455.3,20
1291,308,38,4,424.38,70
1292,645,29,2,339.5,33
1293,348,18,1,47.21,22
1294,260,50,1,347.71,9
1295,693,7,1,110.75,33
1296,477,35,1,279.55,66
1297,31,50,3,168.4,90
1298,21,23,1,275.72,10
1299,106,25,2,181.96,21
1300,710,42,1,466.77,39
1301,716,47,3,246.97,68
1302,161,17,5,372.75,62
1303,732,14,1,480.69,36
1304,627,30,1,212.89,14
1305,182,20,3,488.57,75
1306,516,27,2,373.99,70
1307,789,43,2,189.86,8
1308,785,2,4,395.93,56
1309,549,39,3,330.9,51
1310,519,15,1,257.52,25
1311,196,20,5,304.62,64
1312,517,29,2,283.47,31
1313,691,6,3,23.82,78
1314,83,27,3,56.8,74
1315,490,15,4,417.04,34
1316,10799,12,1,254.64,39
1317,357,3,2,326.59,4
1318,456,3,5,111.23,100
1319,783,10,1,333.93,31
1320,552,18,5,15.44,65
1321,450,48,3,355.97,33
1322,131,39,4,126.75,62
1323,147,28,3,294.43,73
1324,39,9,2,315.23,26
1325,312,3,3,50.08,6
1326,560,22,3,284.93,27
1327,722,10,1,192.68,79
1328,67,25,1,492.25,71
1329,7,15,3,360.07,76
1330,61,30,1,467.7,15
1331,794,49,3,249.17,61
1332,623,16,2,428.52,97
1333,548,11,5,419.39,55
1334,194,47,5,239.49,12
1335,543,40,3,367.17,88
1336,265,23,1,44.42,88
1337,96,31,5,328.69,34
1338,604,8,1,230.18,87
1339,221,35,1,103.2,14
1340,546,45,3,116.96,97
1341,377,40,3,413.26,20
1342,724,25,3,306.26,58
1343,772,17,2,455.8,59
1344,552,2,4,66.26,69
1345,578,12,2,217.46,64
1346,639,32,1,191.37,37
1347,226,46,2,425.25,54
1348,99,13,2,368.48,62
1349,472,9,3,313.16,58
1350,73,25,5,146.3,46
1351,158,16,5,392.7,27
1352,187,26,5,399.29,61
1353,8,38,1,86.77,90
1354,684,3,5,330.47,20
1355,92,7,2,357.22,54
1356,718,28,3,176.73,23
1357,707,47,2,150.77,48
1358,425,11,2,385.3,5
1359,703,36,-3,178.99,5
1360,324,19,2,21.36,77
1361,266,50,1,146.2,23
1362,16,8,1,95.28,89
1363,565,20,5,490.59,9
1364,572,24,5,333.53,27
1365,767,43,5,310.23,30
1366,396,36,1,319.53,53
1367,310,4,1,478.95,18
1368,457,25,5,323.08,8
1369,681,25,1,412.43,13
1370,587,35,1,417.25,84
1371,323,5,3,231.39,12
1372,56,23,3,323.91,9
1373,167,12,3,371.45,73
1374,293,3,3,262.46,61
1375,402,28,3,421.13,40
1376,494,13,3,438.26,72
1377,307,7,4,296.35,89
1378,309,14,1,38.81,86
1379,744,26,5,116.33,7
1380,309,20,4,141.32,97
1381,662,48,4,46.15,31
1382,450,43,3,308.0,25
1383,669,35,4,221.95,29
1384,768,13,3,30.7,7
1385,342,20,5,405.4,42
1386,196,33,3,308.38,54
1387,81,26,3,202.28,24
1388,344,44,1,194.81,50
1389,244,23,5,317.54,26
1390,428,29,5,415.35,91
1391,723,12,5,271.3,100
1392,524,40,1,146.19,71
1393,453,14,3,399.63,96
1394,256,8,5,135.86,97
1395,87,2,-5,437.46,29
1396,712,25,1,109.91,63
1397,420,22,2,208.47,4
1398,731,29,3,483.79,49
1399,290,47,1,435.53,47
1400,562,35,1,32.75,55
1401,630,17,3,247.82,75
1402,716,42,2,119.22,63
1403,682,9,4,427.32,4
1404,321,19,2,442.22,84
1405,70,15,5,308.82,7
1406,492,21,1,442.31,11
1407,80,17,3,62.91,19
1408,197,34,5,403.29,10
1409,118,38,3,339.13,95
1410,641,49,4,486.5,54
1411,663,47,3,256.13,9
1412,283,7,4,185.33,53
1413,10799,5,2,137.89,84
1414,221,42,4,339.62,17
1415,112,44,3,73.92,62
1416,375,21,1,102.13,17
1417,766,24,2,165.4,65
1418,770,36,3,53.81,92
1419,489,9,2,349.24,97
1420,638,30,5,459.72,27
1421,220,34,4,283.44,75
1422,452,1,2,118.59,62
1423,81,21,4,112.24,27
1424,434,2,4,449.47,87
1425,386,14,3,190.81,27
1426,516,47,3,156.63,80
1427,8,20,1,454.09,23
1428,633,12,2,330.13,28
1429,211,13,4,194.92,55
1430,207,46,5,394.72,59
1431,92,38,1,231.45,17
1432,34,50,5,48.31,35
1433,776,40,3,35.66,67
1434,8,19,2,194.03,68
1435,122,22,1,413.0,19
1436,589,20,1,154.55,33
1437,711,50,3,496.65,38
1438,135,45,3,246.75,53
1439,564,21,3,250.54,34
1440,329,41,1,155.32,86
1441,121,19,5,452.11,8
1442,444,1,4,416.17,25
1443,740,33,2,101.89,20
1444,729,27,1,221.5,0
1445,3,1,4,460.31,24
1446,450,20,3,224.42,9
1447,280,35,4,465.62,55
1448,788,44,4,112.65,11
1449,220,50,4,69.39,92
1450,653,19,5,10.34,27
1451,520,18,1,54.05,79
1452,496,16,4,457.81,1
1453,584,50,5,239.51,36
1454,463,18,1,410.05,8
1455,237,2,3,10.87,88
1456,213,47,2,285.52,95
1457,799,2,4,317.68,47
1458,313,22,5,56.07,74
1459,133,4,2,384.56,0
1460,704,37,4,93.11,45
1461,97,30,1,145.23,25
1462,718,42,3,19.83,67
1463,683,26,2,413.45,1
1464,191,50,2,269.06,37
1465,371,41,2,116.09,78
1466,565,7,2,331.29,0
1467,447,3,2,146.88,59
1468,109,1,2,116.33,68
1469,200,16,2,142.19,40
1470,71,39,4,131.95,48
1471,452,41,3,318.32,77
1472,32,33,3,115.12,46
1473,614,8,4,108.43,99
1474,502,20,4,457.11,0
1475,76,26,1,61.34,41
1476,713,29,4,26.55,43
1477,419,4,1,124.68,20
1478,400,16,4,86.13,52
1479,231,39,4,369.59,26
1480,79,1,1,365.07,93
1481,678,49,5,397.5,48
1482,501,29,5,64.12,13
1483,669,11,5,230.45,51
1484,85,31,1,226.26,90
1485,586,34,4,268.68,88
1486,586,18,3,205.44,69
1487,444,27,1,373.24,71
1488,342,1,5,41.6,54
1489,186,40,2,341.42,12
1490,37,34,1,464.77,36
1491,43,40,2,288.03,84
1492,602,17,2,168.35,11
1493,299,34,3,150.1,55
1494,355,23,4,164.74,84
1495,110,36,3,55.06,62
1496,693,39,3,461.98,2
1497,789,9,1,90.2,13
1498,149,7,5,388.62,19
1499,584,42,4,173.54,16
1500,493,19,4,441.14,93
1501,546,35,4,425.88,45
1502,249,42,4,351.33,26
1503,653,15,3,124.92,76
1504,782,21,5,16.79,2
1505,303,44,2,158.85,92
1506,129,10,1,400.18,10
1507,777,38,1,457.27,3
1508,288,24,4,163.43,87
1509,128,28,3,66.54,31
1510,277,48,5,238.44,33
1511,580,21,1,123.23,46
1512,798,1,4,475.11,80
1513,375,39,4,368.5,41
1514,787,12,4,391.86,64
1515,251,27,1,418.24,32
1516,478,12,5,29.34,53
1517,715,35,3,108.16,2
1518,278,25,5,71.19,95
1519,641,25,1,479.6,100
1520,545,4,3,150.35,17
1521,43,37,1,319.02,73
1522,175,50,3,412.56,76
1523,544,50,4,25.68,75
1524,525,49,4,31.68,38
1525,406,19,5,148.96,19
1526,545,32,5,66.21,53
1527,415,20,4,56.95,99
1528,708,46,3,304.98,57
1529,160,31,5,176.41,37
1530,424,45,1,211.48,77
1531,591,18,5,350.44,88
1532,456,20,-1,280.04,46
1533,124,31,2,123.89,92
1534,487,32,1,298.53,17
1535,562,26,5,21.94,94
1536,780,19,1,179.47,39
1537,577,2,1,244.96,33
1538,423,15,3,445.94,50
1539,350,25,3,378.25,54
1540,668,18,5,114.26,56
1541,485,38,3,180.54,36
1542,783,3,1,475.08,77
1543,455,24,4,73.23,22
1544,552,41,4,475.52,1
1545,97,17,1,290.45,24
1546,630,18,5,462.15,29
1547,338,48,2,360.11,8
1548,475,48,5,44.81,61
1549,252,8,4,490.5,65
1550,334,31,5,484.74,45
1551,448,40,5,23.71,2
1552,318,29,3,144.82,99
1553,678,38,4,169.7,77
1554,291,26,4,177.88,9
1555,272,28,5,389.6,48
1556,332,46,2,85.5,75
1557,770,28,2,401.81,92
1558,748,45,3,92.29,92
1559,799,27,4,365.91,36
1560,643,24,3,377.63,86
1561,75,30,3,411.48,73
1562,771,46,4,476.52,99
1563,728,34,1,227.65,3
1564,393,50,5,406.76,9
1565,738,44,1,382.19,0
1566,10799,45,4,168.67,90
1567,498,29,3,380.55,36
1568,800,13,3,240.5,9
1569,203,21,2,330.67,4
1570,653,26,3,493.6,42
1571,683,32,5,22.06,8
1572,429,45,2,339.76,1
1573,621,20,3,478.13,4
1574,619,40,1,71.19,84
1575,125,14,4,63.93,42
1576,773,35,1,260.93,48
1577,568,50,3,499.81,71
1578,708,33,5,328.72,76
1579,304,29,5,91.46,79
1580,310,43,1,211.73,82
1581,204,42,2,197.01,74
1582,328,18,5,372.16,26
1583,705,31,4,86.85,98
1584,219,47,5,309.45,25
1585,119,21,2,201.54,61
1586,83,50,5,340.46,33
1587,273,12,4,185.05,15
1588,269,27,5,234.76,31
1589,196,43,2,193.81,11
1590,140,5,4,273.69,45
1591,367,44,3,281.47,96
1592,336,25,5,325.28,98
1593,777,47,-3,462.98,33
1594,689,45,5,317.83,51
1595,534,22,1,421.56,50
1596,256,2,3,67.12,83
1597,191,25,3,124.11,84
1598,529,24,5,152.52,53
1599,309,36,1,395.81,2
1600,210,24,3,388.97,39
1601,170,47,-2,86.12,76
1602,390,4,1,319.77,94
1603,651,28,1,121.64,51
1604,151,21,3,111.67,11
1605,302,10,5,358.97,44
1606,368,34,3,242.09,41
1607,232,1,1,281.18,87
1608,487,47,1,398.69,21
1609,657,22,4,441.67,2
1610,119,25,3,262.19,6
1611,793,30,2,133.07,97
1612,225,1,2,380.3,67
1613,613,19,5,16.08,74
1614,2,35,2,465.68,73
1615,239,21,3,310.39,87
1616,709,49,4,173.12,7
1617,584,50,4,303.95,41
1618,558,21,1,378.19,78
1619,81,33,5,14.96,4
1620,265,15,3,146.39,3
1621,38,48,1,328.44,18
1622,293,43,1,326.95,49
1623,435,7,1,108.99,50
1624,379,21,1,470.61,0
1625,617,1,2,418.0,52
1626,103,17,5,259.85,33
1627,571,26,-5,485.87,48
1628,636,11,1,132.56,32
1629,226,25,1,145.82,76
1630,311,21,4,312.76,81
1631,256,27,4,109.66,72
1632,617,47,3,308.31,4
1633,481,26,5,49.52,15
1634,580,18,3,292.67,54
1635,24,43,1,440.06,89
1636,565,12,5,189.45,64
1637,493,31,2,449.93,46
1638,583,44,3,158.65,63
1639,474,27,3,29.37,48
1640,732,37,2,451.51,100
1641,176,48,1,419.25,60
1642,261,28,3,229.91,27
1643,326,46,4,114.37,76
1644,669,13,2,174.35,46
1645,287,39,5,179.96,84
1646,571,28,3,94.26,63
1647,423,6,5,29.06,80
1648,36,40,5,180.5,72
1649,195,29,3,96.95,82
1650,401,19,5,108.6,86
1651,155,40,4,104.82,55
1652,28,23,5,195.59,42
1653,799,32,5,255.6,76
1654,404,10,1,481.32,77
1655,213,48,5,236.73,73
1656,127,22,1,356.02,33
1657,692,13,1,220.95,42
1658,174,8,5,484.01,37
1659,10799,27,4,426.38,85
1660,148,10,1,315.92,72
1661,693,12,4,218.21,18
1662,187,22,4,328.55,31
1663,791,26,3,289.99,31
1664,470,50,2,75.92,19
1665,346,37,4,185.07,7
1666,521,18,1,374.09,69
1667,87,11,2,348.83,37
1668,294,12,3,402.24,77
1669,354,45,5,417.57,98
1670,634,45,1,200.01,74
1671,45,36,3,191.31,71
1672,535,24,5,205.73,59
1673,665,40,5,188.05,58
1674,701,17,1,79.97,50
1675,564,39,4,368.72,92
1676,171,28,5,108.33,60
1677,507,6,5,31.69,90
1678,150,44,5,406.9,75
1679,466,8,5,69.01,91
1680,668,4,5,300.63,27
1681,370,3,4,375.23,38
1682,675,42,2,393.41,93
1683,177,25,3,206.89,55
1684,390,18,2,140.15,4
1685,550,38,4,32.8,97
1686,227,23,1,281.43,29
1687,641,27,4,86.34,81
1688,136,16,2,257.28,38
1689,12,12,4,75.56,47
1690,607,38,4,110.18,77
1691,499,45,5,347.75,34
1692,740,7,5,35.8,6
1693,692,15,5,463.91,88
1694,574,26,5,361.43,71
1695,612,50,4,403.18,88
1696,742,10,3,458.06,47
1697,66,20,5,210.23,100
1698,603,30,5,485.36,1
1699,531,18,3,230.87,69
1700,580,9,3,121.26,34
1701,545,31,4,492.68,24
1702,164,44,2,210.98,19
1703,781,7,5,324.44,83
1704,719,38,1,205.38,52
1705,217,39,4,438.2,16
1706,668,19,1,313.36,32
1707,701,11,2,215.08,94
1708,465,19,3,490.81,89
1709,339,47,5,435.86,90
1710,50,48,2,101.37,92
1711,558,7,4,134.08,4
1712,326,34,3,409.96,71
1713,441,49,2,428.09,3
1714,77,29,3,362.86,54
1715,519,11,5,372.02,70
1716,41,16,2,187.96,100
1717,524,18,3,263.65,35
1718,105,5,3,150.98,72
1719,656,1,1,141.97,60
1720,643,7,-3,224.22,22
1721,780,2,4,93.54,10
1722,223,32,2,264.84,50
1723,750,7,1,414.47,51
1724,644,27,5,394.25,33
1725,511,24,1,357.85,83
1726,438,2,3,36.38,30
1727,235,2,3,240.77,71
1728,336,8,5,21.23,84
1729,356,38,2,304.98,55
1730,102,38,4,19.6,20
1731,418,16,5,130.72,89
1732,489,31,-1,428.63,54
1733,607,33,1,175.61,63
1734,51,47,2,56.72,16
1735,455,4,5,411.66,50
1736,6,21,2,493.9,61
1737,314,1,2,169.96,29
1738,15,48,2,30.45,56
1739,793,17,5,285.19,80
1740,606,4,2,189.4,29
1741,225,26,4,406.09,99
1742,362,47,2,391.31,68
1743,734,22,2,292.91,0
1744,330,20,3,74.13,96
1745,686,1,4,158.73,79
1746,461,25,2,460.55,64
1747,425,34,2,288.87,32
1748,381,6,1,95.38,40
1749,342,32,1,215.21,38
1750,427,15,4,482.87,14
1751,553,49,1,441.75,52
1752,627,45,3,110.38,86
1753,156,21,3,380.92,59
1754,393,42,4,208.02,85
1755,485,32,2,373.05,86
1756,57,3,4,74.72,12
1757,551,39,3,357.77,77
1758,608,23,4,306.52,26
1759,614,10,3,138.78,83
1760,660,3,1,276.87,36
1761,748,42,3,390.1,60
1762,652,41,5,45.55,18
1763,598,43,4,416.75,71
1764,481,13,2,152.42,95
1765,242,37,3,382.92,59
1766,63,35,4,394.96,46
1767,694,11,2,344.63,6
1768,48,16,5,360.05,89
1769,234,18,3,317.64,41
1770,348,15,4,371.17,52
1771,739,46,3,84.71,32
1772,331,5,-2,103.14,56
1773,67,45,4,111.08,37
1774,163,4,2,343.52,89
1775,454,24,1,396.66,17
1776,476,37,5,69.14,29
1777,726,29,4,202.0,91
1778,427,10,3,342.65,20
1779,100,4,1,243.81,5
1780,603,37,1,288.82,80
1781,6,1,3,404.93,87
1782,145,43,2,173.14,5
1783,723,5,5,114.31,64
1784,85,45,3,470.2,87
1785,769,32,2,177.15,52
1786,199,31,1,112.6,38
1787,555,13,5,188.09,47
1788,765,32,4,62.74,44
1789,39,48,5,308.66,47
1790,605,12,2,295.44,17
1791,794,33,2,135.62,95
1792,778,50,4,128.45,52
1793,721,7,1,189.97,51
1794,143,38,-3,219.09,35
1795,362,18,4,24.6,67
1796,461,17,4,243.74,31
1797,37,41,3,68.03,51
1798,250,33,2,279.75,46
1799,202,30,2,185.42,54
1800,486,28,1,188.69,1
1801,701,4,3,22.12,35
1802,526,49,4,318.98,78
1803,555,40,3,201.26,27
1804,617,21,2,465.13,4
1805,292,33,4,489.63,26
1806,101,10,4,284.47,1
1807,510,14,5,69.81,97
1808,112,50,1,269.99,20
1809,697,33,5,291.85,65
1810,690,7,-2,27.51,39
1811,14,39,4,474.48,37
1812,17,5,3,326.98,93
1813,713,18,-3,316.33,9
1814,25,42,4,138.44,38
1815,54,12,1,38.05,78
1816,665,17,1,69.69,91
1817,219,23,2,14.02,80
1818,134,38,4,485.86,40
1819,88,12,4,384.78,34
1820,116,36,2,462.73,2
1821,475,24,5,498.48,2
1822,567,4,4,232.39,43
1823,301,21,1,334.54,19
1824,250,32,3,397.72,7
1825,76,16,2,467.96,9
1826,718,22,2,249.06,84
1827,343,33,3,96.21,79
1828,241,41,5,181.99,63
1829,271,19,5,345.55,66
1830,141,27,4,95.51,36
1831,651,8,5,456.39,9
1832,31,43,1,380.36,44
1833,721,17,4,231.8,12
1834,657,33,3,104.84,58
1835,518,43,3,224.09,52
1836,195,25,2,97.51,74
1837,142,45,-5,227.45,18
1838,703,50,3,223.35,11
1839,184,47,2,325.63,64
1840,77,42,4,364.85,99
1841,461,5,-3,206.62,10
1842,324,42,3,40.7,35
1843,420,4,2,484.85,70
1844,790,22,5,275.21,48
1845,120,17,4,237.47,17
1846,613,19,5,476.72,1
1847,99,29,4,312.58,53
1848,23,31,4,61.23,78
1849,107,30,4,196.06,21
1850,216,42,3,307.51,10
1851,226,22,4,136.33,91
1852,21,23,4,105.06,77
1853,443,37,2,329.51,39
1854,15,47,5,279.74,12
1855,665,13,2,35.41,73
1856,255,34,4,482.98,51
1857,123,12,3,237.95,89
1858,727,47,5,94.0,61
1859,429,44,4,35.04,14
1860,90,37,3,279.08,59
1861,710,29,1,344.28,45
1862,737,28,2,128.79,86
1863,789,24,3,197.37,65
1864,467,19,1,422.74,75
1865,463,19,3,171.66,80
1866,512,24,4,489.87,84
1867,264,28,2,275.9,7
1868,640,37,3,139.22,17
1869,569,41,1,369.24,40
1870,308,24,3,410.82,21
1871,687,18,3,224.33,11
1872,376,46,4,205.34,12
1873,80,39,3,441.45,89
1874,670,24,5,397.24,35
1875,560,45,4,487.6,99
1876,787,40,5,189.39,79
1877,447,19,-1,195.25,5
1878,223,8,5,320.48,81
1879,126,49,1,274.0,72
1880,392,32,2,318.76,85
1881,286,41,4,315.19,11
1882,46,32,-3,354.73,99
1883,606,3,5,278.24,99
1884,514,22,1,52.25,67
1885,149,43,1,146.64,84
1886,407,13,4,429.84,5
1887,685,27,5,370.78,36
1888,388,4,3,269.29,33
1889,210,11,4,196.64,90
1890,464,48,5,405.95,34
1891,642,42,1,225.38,67
1892,490,20,2,95.47,84
1893,573,20,5,33.21,62
1894,10799,27,3,293.78,27
1895,222,15,1,112.87,91
1896,791,38,1,21.44,29
1897,758,42,3,451.08,0
1898,369,28,3,395.23,16
1899,387,11,3,95.25,48
1900,10799,42,2,269.65,75
1901,605,35,3,67.64,34
1902,485,9,2,201.22,50
1903,468,33,3,153.85,83
1904,574,48,2,478.13,71
1905,524,22,1,133.22,81
1906,624,29,4,39.53,55
1907,430,19,1,443.99,38
1908,738,38,4,282.22,72
1909,94,38,5,166.95,16
1910,145,42,2,132.34,60
1911,328,16,4,424.52,0
1912,376,25,5,317.36,37
1913,10799,34,3,215.82,14
1914,39,24,1,372.07,83
1915,776,5,3,395.42,69
1916,606,14,3,413.93,62
1917,635,17,5,136.42,84
1918,122,37,5,283.62,45
1919,631,33,5,200.4,46
1920,48,13,3,355.62,83
1921,411,47,5,405.99,4
1922,79,4,4,83.09,42
