order_id,customer_id,order_date,status,region_code
496,224,2022-09-29 00:00:00,CANCELLED,NORTH
497,155,2022-05-11 00:00:00,PLACED,WEST
498,45,2024-04-01 00:00:00,SHIPPED,EAST
499,333,2025-09-04 00:00:00,RETURNED,WEST
500,146,2026-02-10 00:00:00,RETURNED,WEST
501,293,2026-05-25 00:00:00,PLACED,EAST
502,469,2022-09-21 00:00:00,RETURNED,WEST
503,247,2025-07-10 00:00:00,CANCELLED,SOUTH
504,358,2022-04-24 00:00:00,RETURNED,EAST
505,,2023-01-27 00:00:00,SHIPPED,SOUTH
506,197,2026-01-31 00:00:00,SHIPPED,SOUTH
507,264,2024-02-24 00:00:00,CANCELLED,SOUTH
508,487,12-12-2023 00:00:00,PLACED,NORTH
509,490,2022-10-21 00:00:00,DELIVERED,EAST
510,330,2022-07-13 00:00:00,CANCELLED,WEST
511,341,2023-06-25 00:00:00,DELIVERED,WEST
512,337,2025-02-02 00:00:00,PLACED,EAST
513,304,27-11-2025 00:00:00,DELIVERED,WEST
514,25,2023-07-01 00:00:00,DELIVERED,EAST
515,298,2024-11-24 00:00:00,CANCELLED,WEST
516,452,2025-01-15 00:00:00,RETURNED,EAST
517,38,2025-04-20 00:00:00,PLACED,SOUTH
518,245,2025-08-03 00:00:00,RETURNED,SOUTH
519,423,2022-07-19 00:00:00,DELIVERED,SOUTH
520,306,2022-10-19 00:00:00,DELIVERED,SOUTH
521,307,2023-06-20 00:00:00,RETURNED,NORTH
522,220,2022-05-21 00:00:00,PLACED,SOUTH
523,239,2026-02-25 00:00:00,PLACED,SOUTH
524,173,2022-01-10 00:00:00,SHIPPED,EAST
525,214,2023-08-08 00:00:00,DELIVERED,WEST
526,406,2022-04-20 00:00:00,RETURNED,NORTH
527,498,2022-03-22 00:00:00,DELIVERED,EAST
528,46,2022-03-19 00:00:00,DELIVERED,EAST
529,199,2022-04-26 00:00:00,PLACED,EAST
530,378,2026-05-15 00:00:00,PLACED,SOUTH
531,56,2025-04-25 00:00:00,RETURNED,NORTH
532,14,2022-01-22 00:00:00,RETURNED,WEST
533,158,26-03-2025 00:00:00,PLACED,EAST
534,124,2022-06-29 00:00:00,CANCELLED,EAST
535,154,2025-07-23 00:00:00,DELIVERED,NORTH
536,178,2023-01-23 00:00:00,RETURNED,SOUTH
537,475,2024-03-08 00:00:00,PLACED,WEST
538,40,20-05-2025 00:00:00,SHIPPED,NORTH
539,280,2022-02-07 00:00:00,CANCELLED,NORTH
540,450,2024-07-10 00:00:00,PLACED,SOUTH
541,331,2022-06-30 00:00:00,PLACED,SOUTH
542,76,2025-10-01 00:00:00,PLACED,SOUTH
543,57,2022-01-05 00:00:00,DELIVERED,NORTH
544,131,2025-06-11 00:00:00,SHIPPED,EAST
545,113,2022-12-03 00:00:00,CANCELLED,NORTH
546,442,2026-05-25 00:00:00,CANCELLED,EAST
547,322,2022-09-04 00:00:00,PLACED,WEST
548,332,2022-09-08 00:00:00,RETURNED,WEST
549,353,2025-08-07 00:00:00,CANCELLED,WEST
550,331,2026-02-09 00:00:00,PLACED,SOUTH
551,435,2023-11-09 00:00:00,RETURNED,WEST
552,264,2022-12-25 00:00:00,RETURNED,NORTH
553,149,08-10-2023 00:00:00,PLACED,WEST
554,374,2025-01-23 00:00:00,PLACED,WEST
555,,2024-11-19 00:00:00,DELIVERED,SOUTH
556,422,2026-06-21 00:00:00,DELIVERED,NORTH
557,380,2022-08-03 00:00:00,PLACED,SOUTH
558,331,2025-12-23 00:00:00,DELIVERED,SOUTH
559,40,2025-07-28 00:00:00,PLACED,EAST
560,40,2024-06-07 00:00:00,RETURNED,NORTH
561,162,01-07-2023 00:00:00,SHIPPED,EAST
562,102,2022-03-28 00:00:00,SHIPPED,NORTH
563,490,2024-06-14 00:00:00,CANCELLED,WEST
564,84,2025-01-17 00:00:00,SHIPPED,EAST
565,121,2026-03-28 00:00:00,PLACED,WEST
566,480,11-04-2025 00:00:00,DELIVERED,SOUTH
567,413,2026-01-14 00:00:00,PLACED,SOUTH
568,352,2024-12-19 00:00:00,RETURNED,NORTH
569,404,2023-09-07 00:00:00,RETURNED,NORTH
570,352,2023-12-16 00:00:00,PLACED,NORTH
571,40,2025-04-18 00:00:00,CANCELLED,NORTH
572,306,2025-06-10 00:00:00,RETURNED,NORTH
573,140,2025-11-02 00:00:00,PLACED,WEST
574,367,11-04-2026 00:00:00,CANCELLED,SOUTH
575,70,2026-02-03 00:00:00,SHIPPED,NORTH
576,154,2025-10-16 00:00:00,DELIVERED,NORTH
577,122,2026-03-05 00:00:00,SHIPPED,WEST
578,46,2024-09-04 00:00:00,SHIPPED,WEST
579,181,2022-07-21 00:00:00,PLACED,EAST
580,99,2023-11-12 00:00:00,CANCELLED,EAST
581,6,2026-04-30 00:00:00,SHIPPED,NORTH
582,287,2023-07-08 00:00:00,RETURNED,WEST
583,444,2024-09-26 00:00:00,SHIPPED,WEST
584,106,2024-08-08 00:00:00,PLACED,SOUTH
585,356,2023-01-27 00:00:00,SHIPPED,WEST
586,345,2025-03-30 00:00:00,CANCELLED,SOUTH
587,161,2025-02-09 00:00:00,DELIVERED,WEST
588,456,2023-03-29 00:00:00,PLACED,EAST
589,211,2024-03-01 00:00:00,RETURNED,NORTH
590,303,20-01-2023 00:00:00,RETURNED,EAST
591,42,2023-10-16 00:00:00,RETURNED,EAST
592,18,2023-02-20 00:00:00,PLACED,NORTH
593,303,2023-12-31 00:00:00,SHIPPED,SOUTH
594,,2026-02-24 00:00:00,PLACED,EAST
595,264,2025-06-17 00:00:00,CANCELLED,EAST
596,486,2023-06-30 00:00:00,CANCELLED,EAST
597,64,2026-05-15 00:00:00,CANCELLED,NORTH
598,229,01-03-2022 00:00:00,CANCELLED,WEST
599,386,2023-06-22 00:00:00,DELIVERED,WEST
600,199,2024-10-23 00:00:00,SHIPPED,NORTH
601,83,2024-03-03 00:00:00,RETURNED,WEST
602,55,02-06-2023 00:00:00,CANCELLED,WEST
603,4,2022-08-29 00:00:00,CANCELLED,EAST
604,499,2024-09-21 00:00:00,CANCELLED,EAST
605,479,2022-02-15 00:00:00,PLACED,NORTH
606,413,2025-02-28 00:00:00,SHIPPED,SOUTH
607,294,2024-09-07 00:00:00,CANCELLED,SOUTH
608,35,2026-06-07 00:00:00,SHIPPED,SOUTH
609,291,2025-03-13 00:00:00,PLACED,SOUTH
610,458,2025-05-24 00:00:00,DELIVERED,WEST
611,395,2024-11-25 00:00:00,DELIVERED,WEST
612,97,2022-09-19 00:00:00,PLACED,SOUTH
613,155,2024-03-14 00:00:00,CANCELLED,NORTH
614,291,2024-06-21 00:00:00,DELIVERED,SOUTH
615,416,2023-02-21 00:00:00,RETURNED,NORTH
616,499,2023-03-05 00:00:00,RETURNED,EAST
617,406,2024-09-26 00:00:00,CANCELLED,NORTH
618,477,2025-01-30 00:00:00,SHIPPED,EAST
619,,2022-05-23 00:00:00,PLACED,WEST
620,128,2026-06-02 00:00:00,PLACED,NORTH
621,251,24-11-2025 00:00:00,RETURNED,EAST
622,87,2023-11-29 00:00:00,PLACED,WEST
623,155,2025-12-19 00:00:00,DELIVERED,WEST
624,41,12-10-2022 00:00:00,DELIVERED,EAST
625,186,2026-01-14 00:00:00,DELIVERED,NORTH
626,45,2024-11-23 00:00:00,SHIPPED,EAST
627,355,2023-08-28 00:00:00,DELIVERED,EAST
628,211,2023-09-05 00:00:00,SHIPPED,WEST
629,121,29-10-2023 00:00:00,PLACED,SOUTH
630,130,2023-01-30 00:00:00,RETURNED,WEST
631,191,2023-07-14 00:00:00,SHIPPED,SOUTH
632,264,2024-07-21 00:00:00,SHIPPED,SOUTH
633,239,2025-07-29 00:00:00,SHIPPED,WEST
634,486,2023-07-14 00:00:00,DELIVERED,NORTH
635,236,2024-06-09 00:00:00,PLACED,EAST
636,148,2022-04-11 00:00:00,PLACED,EAST
637,239,2024-07-11 00:00:00,RETURNED,WEST
638,122,2023-12-08 00:00:00,CANCELLED,EAST
639,390,2023-08-16 00:00:00,CANCELLED,SOUTH
640,29,2025-07-29 00:00:00,CANCELLED,SOUTH
641,472,2023-11-25 00:00:00,PLACED,NORTH
642,119,2024-05-05 00:00:00,CANCELLED,WEST
643,160,2024-05-18 00:00:00,DELIVERED,NORTH
644,266,2026-01-13 00:00:00,RETURNED,EAST
645,338,2022-11-16 00:00:00,DELIVERED,NORTH
646,60,2022-11-04 00:00:00,PLACED,WEST
647,282,2024-01-03 00:00:00,RETURNED,WEST
648,266,2023-09-12 00:00:00,DELIVERED,WEST
649,10,08-05-2025 00:00:00,SHIPPED,NORTH
650,244,2023-07-28 00:00:00,RETURNED,WEST
651,338,2026-03-17 00:00:00,CANCELLED,WEST
652,181,2025-08-25 00:00:00,CANCELLED,SOUTH
653,25,2022-01-13 00:00:00,CANCELLED,SOUTH
654,453,2022-07-22 00:00:00,PLACED,NORTH
655,282,2024-12-20 00:00:00,DELIVERED,SOUTH
656,448,2026-03-10 00:00:00,CANCELLED,WEST
657,163,2022-03-29 00:00:00,SHIPPED,SOUTH
658,486,16-05-2025 00:00:00,RETURNED,NORTH
659,,2023-01-19 00:00:00,CANCELLED,SOUTH
660,317,2022-03-28 00:00:00,DELIVERED,EAST
661,219,2025-12-06 00:00:00,SHIPPED,EAST
662,55,2026-02-02 00:00:00,DELIVERED,WEST
663,361,2024-09-21 00:00:00,DELIVERED,EAST
664,7,2022-10-21 00:00:00,PLACED,WEST
665,475,2026-05-22 00:00:00,RETURNED,WEST
666,16,2026-07-02 00:00:00,SHIPPED,WEST
667,301,22-05-2022 00:00:00,DELIVERED,SOUTH
668,205,2023-12-12 00:00:00,SHIPPED,SOUTH
669,311,05-04-2026 00:00:00,SHIPPED,NORTH
670,17,2025-04-21 00:00:00,DELIVERED,NORTH
671,22,2026-01-31 00:00:00,PLACED,NORTH
672,119,10-05-2025 00:00:00,PLACED,NORTH
673,219,07-05-2025 00:00:00,SHIPPED,NORTH
674,223,31-05-2026 00:00:00,PLACED,NORTH
675,374,2022-01-26 00:00:00,SHIPPED,EAST
676,457,19-09-2024 00:00:00,RETURNED,WEST
677,7,09-08-2025 00:00:00,CANCELLED,WEST
678,89,2024-02-13 00:00:00,CANCELLED,WEST
679,201,2025-12-28 00:00:00,CANCELLED,WEST
680,212,2026-05-21 00:00:00,PLACED,NORTH
681,231,2022-04-26 00:00:00,SHIPPED,EAST
682,21,2023-02-12 00:00:00,PLACED,NORTH
683,97,2024-06-09 00:00:00,PLACED,SOUTH
684,495,2022-05-14 00:00:00,DELIVERED,NORTH
685,454,2023-02-18 00:00:00,CANCELLED,WEST
686,292,2024-02-27 00:00:00,RETURNED,WEST
687,301,2025-04-09 00:00:00,SHIPPED,NORTH
688,202,2022-09-08 00:00:00,RETURNED,EAST
689,,2026-02-18 00:00:00,CANCELLED,WEST
690,492,2026-06-27 00:00:00,DELIVERED,NORTH
691,7,2025-11-26 00:00:00,RETURNED,SOUTH
692,357,2023-05-15 00:00:00,PLACED,NORTH
693,261,2022-06-01 00:00:00,SHIPPED,EAST
694,186,2025-11-28 00:00:00,CANCELLED,SOUTH
695,409,2022-10-15 00:00:00,CANCELLED,NORTH
696,237,2022-01-10 00:00:00,PLACED,EAST
697,422,30-05-2023 00:00:00,CANCELLED,EAST
698,471,2023-06-14 00:00:00,CANCELLED,EAST
699,380,2025-08-13 00:00:00,PLACED,WEST
700,405,2022-08-03 00:00:00,RETURNED,WEST
701,414,21-07-2023 00:00:00,CANCELLED,NORTH
702,317,2026-05-11 00:00:00,RETURNED,WEST
703,415,2025-08-13 00:00:00,RETURNED,WEST
704,50,2023-03-28 00:00:00,SHIPPED,NORTH
705,326,2025-11-04 00:00:00,RETURNED,NORTH
706,,2022-01-25 00:00:00,CANCELLED,SOUTH
707,160,2023-01-25 00:00:00,PLACED,WEST
708,321,2025-08-05 00:00:00,PLACED,SOUTH
709,433,2024-12-25 00:00:00,RETURNED,WEST
710,7,2025-11-08 00:00:00,DELIVERED,EAST
711,102,2023-10-22 00:00:00,PLACED,SOUTH
712,211,2022-10-07 00:00:00,DELIVERED,SOUTH
713,314,2022-03-06 00:00:00,DELIVERED,EAST
714,471,2025-10-31 00:00:00,CANCELLED,SOUTH
715,95,2026-03-19 00:00:00,DELIVERED,WEST
716,234,2026-03-20 00:00:00,PLACED,NORTH
717,5,08-09-2025 00:00:00,RETURNED,NORTH
718,492,2024-05-01 00:00:00,DELIVERED,NORTH
719,104,2022-07-07 00:00:00,SHIPPED,NORTH
720,387,2023-06-16 00:00:00,DELIVERED,WEST
721,158,2024-12-21 00:00:00,RETURNED,SOUTH
722,495,2026-06-03 00:00:00,CANCELLED,WEST
723,442,2023-12-02 00:00:00,PLACED,EAST
724,95,2023-05-06 00:00:00,CANCELLED,NORTH
725,132,2025-07-07 00:00:00,SHIPPED,SOUTH
726,285,2025-08-18 00:00:00,CANCELLED,WEST
727,321,2023-06-20 00:00:00,DELIVERED,SOUTH
728,472,2023-11-28 00:00:00,DELIVERED,WEST
729,11,2022-08-31 00:00:00,PLACED,EAST
730,449,2025-03-19 00:00:00,RETURNED,WEST
731,455,17-10-2023 00:00:00,PLACED,EAST
732,178,2022-07-29 00:00:00,RETURNED,EAST
733,208,2024-06-07 00:00:00,CANCELLED,NORTH
734,369,2022-07-09 00:00:00,CANCELLED,WEST
735,475,2024-03-28 00:00:00,CANCELLED,NORTH
736,,2026-06-26 00:00:00,PLACED,NORTH
737,423,2023-08-09 00:00:00,CANCELLED,EAST
738,310,2025-06-21 00:00:00,RETURNED,EAST
739,,2025-06-10 00:00:00,CANCELLED,NORTH
740,59,2022-11-01 00:00:00,PLACED,WEST
741,108,2024-06-09 00:00:00,SHIPPED,EAST
742,49,2024-10-07 00:00:00,CANCELLED,EAST
743,,2022-11-11 00:00:00,PLACED,SOUTH
744,423,2024-01-29 00:00:00,RETURNED,WEST
745,15,2022-02-25 00:00:00,RETURNED,NORTH
746,57,2023-01-27 00:00:00,SHIPPED,NORTH
747,432,2022-11-07 00:00:00,PLACED,SOUTH
748,23,2022-07-05 00:00:00,SHIPPED,EAST
749,281,01-04-2022 00:00:00,SHIPPED,SOUTH
750,71,2022-06-23 00:00:00,SHIPPED,SOUTH
751,119,2024-02-17 00:00:00,SHIPPED,SOUTH
752,236,21-07-2024 00:00:00,RETURNED,EAST
753,1,2024-06-04 00:00:00,CANCELLED,EAST
754,48,2026-03-05 00:00:00,SHIPPED,SOUTH
755,223,2024-04-25 00:00:00,RETURNED,EAST
756,236,2026-05-19 00:00:00,SHIPPED,WEST
757,279,2022-09-19 00:00:00,PLACED,SOUTH
758,255,2022-12-04 00:00:00,CANCELLED,SOUTH
759,451,2023-02-22 00:00:00,RETURNED,SOUTH
760,119,2022-11-21 00:00:00,RETURNED,EAST
761,297,2022-08-22 00:00:00,DELIVERED,EAST
762,29,2024-04-04 00:00:00,CANCELLED,NORTH
763,45,2026-02-02 00:00:00,SHIPPED,SOUTH
764,172,12-12-2023 00:00:00,PLACED,SOUTH
765,453,2023-11-11 00:00:00,CANCELLED,NORTH
766,482,2023-08-17 00:00:00,CANCELLED,EAST
767,1,2022-11-10 00:00:00,DELIVERED,EAST
768,106,2023-11-28 00:00:00,DELIVERED,SOUTH
769,277,2024-03-07 00:00:00,DELIVERED,EAST
770,198,2025-09-25 00:00:00,CANCELLED,NORTH
771,317,2024-01-25 00:00:00,PLACED,WEST
772,,2023-09-11 00:00:00,RETURNED,WEST
773,99,2023-04-30 00:00:00,RETURNED,WEST
774,149,2025-01-05 00:00:00,RETURNED,SOUTH
775,41,2023-01-16 00:00:00,DELIVERED,SOUTH
776,414,2022-06-15 00:00:00,DELIVERED,WEST
777,460,2023-09-16 00:00:00,PLACED,SOUTH
778,434,2024-02-25 00:00:00,SHIPPED,SOUTH
779,65,19-03-2022 00:00:00,PLACED,NORTH
780,212,2025-03-17 00:00:00,RETURNED,NORTH
781,46,2025-03-05 00:00:00,DELIVERED,WEST
782,253,2024-04-20 00:00:00,RETURNED,SOUTH
783,462,2022-02-28 00:00:00,SHIPPED,NORTH
784,291,2026-02-19 00:00:00,SHIPPED,WEST
785,241,2026-07-06 00:00:00,SHIPPED,NORTH
786,360,2026-03-02 00:00:00,SHIPPED,EAST
787,204,2025-12-26 00:00:00,CANCELLED,EAST
788,270,2024-12-26 00:00:00,SHIPPED,NORTH
789,243,2025-08-17 00:00:00,CANCELLED,EAST
790,59,21-01-2022 00:00:00,RETURNED,EAST
791,338,2022-03-27 00:00:00,PLACED,WEST
792,303,2022-08-17 00:00:00,CANCELLED,NORTH
793,453,2025-04-17 00:00:00,RETURNED,SOUTH
794,56,03-12-2025 00:00:00,SHIPPED,NORTH
795,171,2026-06-07 00:00:00,SHIPPED,EAST
796,388,2025-05-04 00:00:00,PLACED,NORTH
797,427,2024-01-15 00:00:00,PLACED,EAST
798,436,2024-11-16 00:00:00,SHIPPED,WEST
799,175,2023-11-18 00:00:00,DELIVERED,WEST
800,428,2022-08-20 00:00:00,SHIPPED,SOUTH
