order_id,customer_id,order_date,status,region_code
629,185,2026-07-02,PLACED,SOUTH
630,247,2025-04-17,RETURNED,EAST
631,402,2026-01-05,SHIPPED,NORTH
632,170,2022-06-28,PLACED,SOUTH
633,75,2022-09-20,PLACED,SOUTH
634,422,2024-01-20,SHIPPED,EAST
635,433,2022-10-15,DELIVERED,EAST
636,54,2024-03-22,SHIPPED,SOUTH
637,360,2026-02-21,SHIPPED,SOUTH
638,387,2023-04-11,RETURNED,EAST
639,15,2024-07-23,CANCELLED,EAST
640,335,2024-03-06,PLACED,NORTH
641,71,2024-12-15,SHIPPED,NORTH
642,231,2024-12-25,PLACED,NORTH
643,16,2022-01-26,SHIPPED,WEST
644,35,2025-11-14,RETURNED,EAST
645,339,2023-09-03,DELIVERED,SOUTH
646,-1,2026-04-30,CANCELLED,SOUTH
647,328,2023-10-25,RETURNED,NORTH
648,-1,2023-10-18,PLACED,NORTH
649,487,2022-09-23,SHIPPED,NORTH
650,-1,2026-01-30,SHIPPED,SOUTH
651,-1,2022-12-01,PLACED,EAST
652,255,2025-01-21,CANCELLED,EAST
653,36,2024-07-16,CANCELLED,WEST
654,214,2025-11-29,CANCELLED,NORTH
655,338,2022-01-31,DELIVERED,EAST
656,481,2022-12-31,CANCELLED,WEST
657,278,2023-06-11,DELIVERED,EAST
658,415,2024-05-09,SHIPPED,EAST
659,284,2024-09-20,CANCELLED,WEST
660,427,2025-08-30,SHIPPED,EAST
661,368,2024-04-07,SHIPPED,NORTH
662,359,2024-04-01,DELIVERED,NORTH
663,44,2024-02-25,DELIVERED,SOUTH
664,455,2025-09-10,PLACED,NORTH
665,96,2025-06-11,RETURNED,EAST
666,463,2025-06-08,DELIVERED,NORTH
667,414,2025-07-18,PLACED,SOUTH
668,153,2024-09-26,DELIVERED,NORTH
669,411,2026-04-05,DELIVERED,NORTH
670,431,2025-07-02,SHIPPED,EAST
671,15,2025-09-19,DELIVERED,WEST
672,56,2022-09-29,SHIPPED,WEST
673,210,2024-12-25,RETURNED,EAST
674,417,2023-11-03,PLACED,EAST
675,402,2022-02-23,SHIPPED,NORTH
676,373,2022-01-15,RETURNED,EAST
677,393,2023-05-20,PLACED,WEST
678,433,2022-08-29,DELIVERED,SOUTH
679,106,2026-05-05,PLACED,WEST
680,47,2025-09-13,RETURNED,SOUTH
681,20,2025-04-19,CANCELLED,EAST
682,478,2025-07-23,SHIPPED,EAST
683,117,2024-09-13,CANCELLED,EAST
684,-1,2023-12-14,RETURNED,SOUTH
685,126,2023-10-30,PLACED,EAST
686,-1,2025-06-24,CANCELLED,NORTH
687,16,2023-05-15,CANCELLED,WEST
688,212,2026-07-02,SHIPPED,EAST
689,357,2024-03-25,DELIVERED,SOUTH
690,-1,2022-08-05,RETURNED,WEST
691,59,2026-07-06,CANCELLED,NORTH
692,39,2022-06-28,PLACED,EAST
693,-1,2023-07-27,RETURNED,SOUTH
694,133,2024-12-10,DELIVERED,NORTH
695,260,2023-02-02,DELIVERED,EAST
696,137,2024-04-29,RETURNED,WEST
697,68,2025-08-29,PLACED,NORTH
698,311,2025-11-09,PLACED,EAST
699,399,2023-11-10,DELIVERED,WEST
700,460,2026-04-12,RETURNED,NORTH
701,159,2025-02-25,CANCELLED,EAST
702,298,2026-06-20,DELIVERED,SOUTH
703,278,2024-05-17,RETURNED,WEST
704,23,2026-03-31,DELIVERED,WEST
705,242,2025-06-08,SHIPPED,SOUTH
706,99,2024-11-02,RETURNED,SOUTH
707,436,2026-05-26,RETURNED,NORTH
708,332,2022-06-08,CANCELLED,EAST
709,171,2022-07-06,DELIVERED,EAST
710,233,2022-10-15,SHIPPED,SOUTH
711,487,2026-05-10,RETURNED,WEST
712,-1,2025-03-16,CANCELLED,SOUTH
713,259,2025-12-17,CANCELLED,NORTH
714,314,2026-06-08,CANCELLED,SOUTH
715,10,2022-08-21,RETURNED,WEST
716,69,2025-11-07,CANCELLED,NORTH
717,-1,2022-04-06,PLACED,SOUTH
718,69,2023-03-28,SHIPPED,SOUTH
719,216,2023-01-12,RETURNED,WEST
720,217,2026-05-02,RETURNED,WEST
721,-1,2024-12-20,RETURNED,SOUTH
722,497,2024-11-27,SHIPPED,NORTH
723,339,2025-04-21,DELIVERED,SOUTH
724,348,2024-06-07,CANCELLED,NORTH
725,461,2022-03-06,DELIVERED,NORTH
726,384,2024-03-08,SHIPPED,SOUTH
727,350,2023-06-12,DELIVERED,NORTH
728,249,2026-02-10,PLACED,NORTH
729,284,2022-11-14,RETURNED,EAST
730,96,2026-11-02,PLACED,EAST
731,42,2025-02-06,CANCELLED,SOUTH
732,53,2024-09-16,CANCELLED,EAST
733,56,2022-03-20,SHIPPED,EAST
734,95,2022-09-20,SHIPPED,SOUTH
735,489,2026-04-22,DELIVERED,WEST
736,475,2022-12-13,CANCELLED,SOUTH
737,430,2025-05-17,SHIPPED,WEST
738,87,2023-02-23,SHIPPED,SOUTH
739,245,2025-06-24,SHIPPED,SOUTH
740,114,2024-01-21,CANCELLED,EAST
741,482,2022-04-19,CANCELLED,SOUTH
742,3,2022-11-04,SHIPPED,NORTH
743,45,2023-02-01,SHIPPED,EAST
744,87,2022-01-02,PLACED,WEST
745,266,2024-04-26,SHIPPED,SOUTH
746,445,2023-03-04,DELIVERED,NORTH
747,311,2024-07-03,PLACED,WEST
748,122,2025-03-06,PLACED,SOUTH
749,432,2022-03-21,SHIPPED,EAST
750,218,2022-02-24,SHIPPED,SOUTH
751,453,2023-08-20,RETURNED,SOUTH
752,262,2025-11-17,SHIPPED,WEST
753,296,2022-06-06,SHIPPED,WEST
754,487,2025-07-10,CANCELLED,SOUTH
755,84,2024-07-08,SHIPPED,WEST
756,498,2025-10-08,RETURNED,EAST
757,118,2025-01-23,RETURNED,NORTH
758,500,2023-01-17,SHIPPED,WEST
759,248,2024-06-18,PLACED,NORTH
760,116,2024-02-25,CANCELLED,SOUTH
761,457,2022-01-05,SHIPPED,NORTH
762,219,2024-08-30,SHIPPED,WEST
763,386,2023-08-24,DELIVERED,NORTH
764,86,2022-03-04,DELIVERED,EAST
765,85,2025-08-17,DELIVERED,WEST
766,302,2026-06-28,CANCELLED,NORTH
767,177,2026-05-04,DELIVERED,EAST
768,370,2023-05-26,RETURNED,EAST
769,228,2024-08-27,CANCELLED,EAST
770,211,2025-06-29,SHIPPED,WEST
771,401,2022-09-21,CANCELLED,WEST
772,282,2024-07-21,DELIVERED,NORTH
773,465,2023-09-15,RETURNED,NORTH
774,133,2025-07-23,SHIPPED,NORTH
775,79,2023-11-02,CANCELLED,SOUTH
776,332,2025-02-06,CANCELLED,EAST
777,435,2023-06-30,DELIVERED,EAST
778,-1,2024-11-18,PLACED,NORTH
779,467,2024-08-28,DELIVERED,EAST
780,35,2024-11-26,DELIVERED,SOUTH
781,-1,2024-07-21,SHIPPED,NORTH
782,357,2024-10-24,CANCELLED,SOUTH
783,499,2026-05-13,PLACED,EAST
784,240,2024-04-01,CANCELLED,EAST
785,136,2024-11-11,PLACED,EAST
786,183,2025-01-24,SHIPPED,EAST
787,460,2023-04-06,SHIPPED,NORTH
788,258,2023-01-02,SHIPPED,NORTH
789,249,2022-12-26,SHIPPED,NORTH
790,12,2026-03-30,PLACED,SOUTH
791,8,2022-03-19,PLACED,EAST
792,217,2023-01-04,CANCELLED,SOUTH
793,203,2025-06-08,DELIVERED,SOUTH
794,149,2024-11-22,DELIVERED,SOUTH
795,408,2026-06-03,DELIVERED,NORTH
796,492,2025-07-16,RETURNED,EAST
797,164,2023-10-27,PLACED,SOUTH
798,378,2023-07-13,RETURNED,NORTH
799,249,2023-03-13,DELIVERED,SOUTH
800,437,2025-03-07,PLACED,SOUTH
