item_id,order_id,product_id,quantity,unit_price,discount_percent
994,467,48,1,438.51,40
995,609,23,2,265.36,72
996,452,35,5,425.9,69
997,604,30,4,48.12,21
998,168,27,2,213.72,49
999,546,30,4,120.77,88
1000,32,40,4,398.12,36
1001,382,30,3,98.31,82
1002,3,13,3,386.18,53
1003,223,37,2,104.6,10
1004,177,20,3,216.86,86
1005,245,1,5,201.24,30
1006,83,27,5,477.18,21
1007,318,24,5,399.42,10
1008,414,2,5,82.04,84
1009,782,31,3,232.57,74
1010,549,15,5,261.56,22
1011,271,9,4,331.51,98
1012,5,1,5,323.07,21
1013,684,19,1,344.39,22
1014,484,34,4,490.87,55
1015,346,46,5,179.04,44
1016,702,20,5,437.8,77
1017,505,18,3,376.95,16
1018,27,30,3,277.18,28
1019,2,42,2,423.08,67
1020,678,38,5,81.41,18
1021,448,40,3,216.64,4
1022,670,37,2,438.97,21
1023,410,15,4,313.3,91
1024,775,40,4,248.44,54
1025,550,8,1,410.15,48
1026,58,10,4,137.61,57
1027,790,8,2,16.66,70
1028,647,22,4,138.11,14
1029,660,50,2,433.06,62
1030,84,27,1,150.15,80
1031,659,45,2,154.64,12
1032,143,42,3,56.27,4
1033,370,48,5,163.27,37
1034,515,16,4,362.0,24
1035,204,24,5,478.46,4
1036,761,32,2,111.24,37
1037,371,8,4,208.61,51
1038,726,34,2,303.07,81
1039,476,20,5,153.63,55
1040,539,28,-1,478.87,92
1041,495,25,3,39.67,80
1042,625,1,2,324.62,0
1043,529,6,1,251.39,69
1044,148,28,3,320.13,74
1045,292,28,4,126.32,75
1046,652,39,3,231.99,80
1047,693,46,3,229.68,0
1048,329,19,1,439.22,28
1049,367,30,4,269.23,75
1050,364,19,4,158.69,0
1051,661,8,5,229.07,74
1052,447,33,2,380.19,38
1053,145,11,1,349.62,36
1054,625,47,4,270.71,42
1055,441,11,2,136.43,41
1056,108,41,2,89.26,12
1057,795,36,2,330.45,23
1058,87,13,2,385.78,59
1059,517,20,2,310.4,46
1060,222,48,3,236.69,6
1061,529,21,1,467.52,56
1062,735,45,5,39.21,92
1063,464,40,3,29.7,89
1064,212,39,1,449.0,22
1065,357,4,4,55.92,30
1066,147,19,4,192.85,39
1067,537,14,2,446.64,31
1068,291,26,3,393.62,37
1069,515,26,3,489.61,93
1070,348,18,5,245.71,81
1071,740,48,5,133.65,74
1072,625,10,2,325.18,31
1073,140,37,1,283.92,59
1074,280,29,1,409.31,78
1075,684,21,3,148.67,100
1076,171,24,-1,433.83,93
1077,617,49,5,21.58,63
1078,790,38,4,231.67,36
1079,203,10,5,336.38,50
1080,37,50,4,112.0,33
1081,205,18,1,178.04,13
1082,707,37,2,217.0,60
1083,340,13,1,194.64,33
1084,101,40,4,283.92,52
1085,170,29,1,481.66,90
1086,185,22,2,242.67,88
1087,336,3,1,13.5,45
1088,693,22,5,373.34,40
1089,541,15,3,105.61,20
1090,217,38,5,468.58,71
1091,217,32,1,211.05,80
1092,225,38,3,130.03,7
1093,398,2,1,369.12,56
1094,425,19,1,236.92,83
1095,777,36,3,141.4,90
1096,416,10,3,280.55,53
1097,187,6,3,400.37,0
1098,737,38,1,453.19,84
1099,123,34,4,258.07,45
1100,749,14,1,304.94,66
1101,277,8,5,103.1,43
1102,167,32,4,376.77,70
1103,434,35,2,13.46,55
1104,105,21,2,302.14,58
1105,87,23,2,193.69,83
1106,731,28,3,257.63,60
1107,163,20,5,387.67,44
1108,248,7,2,333.39,17
1109,142,20,5,490.03,25
1110,85,44,3,262.21,56
1111,325,35,3,363.4,90
1112,157,9,1,477.83,42
1113,101,45,1,175.77,96
1114,515,3,5,162.73,69
1115,81,12,2,393.49,49
1116,425,8,1,443.84,79
1117,260,26,4,213.82,3
1118,107,39,3,245.76,30
1119,399,30,3,56.0,58
1120,628,38,1,244.64,80
1121,10799,20,2,298.98,22
1122,697,5,4,497.44,36
1123,476,28,3,312.08,61
1124,43,32,3,42.15,68
1125,457,35,3,431.91,57
1126,506,24,1,112.2,68
1127,584,42,3,155.23,60
1128,346,33,3,60.93,42
1129,116,41,1,213.38,52
1130,24,19,3,424.6,54
1131,619,11,2,210.19,74
1132,176,17,1,15.72,72
1133,175,32,-5,12.63,16
1134,223,31,5,173.16,98
1135,65,28,5,329.14,20
1136,229,12,2,60.98,49
1137,193,24,5,456.8,62
1138,312,2,2,165.6,80
1139,649,17,3,229.99,19
1140,781,47,3,255.38,1
1141,129,30,2,461.58,42
1142,313,21,3,133.35,55
1143,518,44,2,417.02,69
1144,17,12,3,447.6,91
1145,701,44,2,313.27,55
1146,138,44,5,328.5,35
1147,649,10,1,316.84,73
1148,125,30,-2,184.93,54
1149,320,10,2,334.85,51
1150,570,33,1,118.16,18
1151,227,3,5,239.96,28
1152,31,2,1,46.64,15
1153,444,26,1,225.76,22
1154,107,14,5,267.11,86
1155,616,40,3,331.84,6
1156,271,35,4,140.53,44
1157,498,5,1,261.03,45
1158,356,12,5,206.31,71
1159,62,38,4,114.83,35
1160,310,50,5,157.17,24
1161,15,8,5,488.85,34
1162,287,34,4,53.48,55
1163,365,27,1,404.54,93
1164,69,31,4,330.5,95
1165,352,40,4,326.05,25
1166,340,44,4,114.69,33
1167,58,40,1,218.46,38
1168,241,19,3,175.83,20
1169,212,2,3,437.69,69
1170,226,2,4,323.91,92
1171,109,27,1,263.71,40
1172,705,45,4,243.89,17
1173,741,35,2,486.75,98
1174,164,40,3,167.97,9
1175,597,42,5,238.31,56
1176,374,38,2,327.93,81
1177,470,37,2,191.27,55
1178,452,21,4,414.47,35
1179,551,49,4,355.38,98
1180,677,30,5,219.03,81
1181,466,12,1,74.32,98
1182,127,7,1,326.81,69
1183,270,37,4,194.59,96
1184,576,29,4,326.21,45
1185,122,21,2,349.78,57
1186,687,3,1,54.04,45
1187,663,36,4,394.35,19
1188,548,9,1,134.6,43
1189,559,43,3,131.69,16
1190,265,22,3,376.62,29
1191,614,35,1,225.67,95
1192,303,12,2,373.8,21
1193,30,33,4,468.24,3
1194,62,48,3,44.02,45
1195,228,40,4,149.76,40
1196,588,50,3,53.12,88
1197,619,25,4,286.26,28
1198,650,24,3,469.31,92
1199,431,8,2,218.19,80
1200,463,47,1,416.54,23
1201,725,7,2,66.38,94
1202,165,23,1,147.68,10
1203,128,32,2,211.12,97
1204,581,20,5,303.59,30
1205,470,18,1,120.65,13
1206,615,26,4,55.85,49
1207,65,17,4,147.2,96
1208,248,10,4,149.64,55
1209,522,46,5,329.68,81
1210,66,11,3,335.13,78
1211,765,49,4,434.04,92
1212,200,21,4,346.2,6
1213,480,22,5,180.64,98
1214,236,38,1,193.86,89
1215,730,21,1,412.04,20
1216,726,2,3,358.09,29
1217,41,37,5,314.67,66
1218,473,33,1,132.35,52
1219,399,46,3,106.33,97
1220,196,36,-4,487.83,57
1221,712,39,3,179.21,23
1222,300,39,2,391.76,65
1223,262,9,3,204.91,0
1224,7,10,5,128.65,30
1225,327,47,1,134.35,77
1226,483,24,3,146.61,90
1227,359,20,5,156.0,30
1228,228,37,2,117.61,56
1229,435,43,3,149.73,1
1230,515,27,4,36.66,78
1231,665,45,3,146.01,44
1232,337,20,3,290.55,69
1233,648,39,3,388.3,55
1234,337,14,1,287.46,93
1235,477,23,3,175.82,60
1236,176,8,1,363.47,98
1237,562,7,1,432.11,42
1238,408,7,4,410.53,53
1239,655,42,2,419.23,82
1240,723,21,4,90.46,76
1241,116,39,4,292.76,79
1242,257,1,-4,476.33,68
1243,384,35,4,175.79,22
1244,747,31,4,57.08,79
1245,626,28,1,281.96,55
1246,435,43,3,107.76,42
1247,341,12,3,45.18,93
1248,419,8,4,62.65,50
1249,279,22,4,309.62,43
1250,433,2,1,272.87,40
1251,69,5,2,302.38,84
1252,251,40,1,480.74,57
1253,238,28,2,132.16,29
1254,177,1,1,193.86,42
1255,46,22,2,222.23,88
1256,511,39,-3,78.29,22
1257,639,47,1,425.76,53
1258,468,25,4,36.53,4
1259,400,18,5,237.02,62
1260,762,16,1,259.24,23
1261,459,28,2,233.91,8
1262,449,27,4,34.92,73
1263,116,20,1,55.94,25
1264,685,10,4,101.61,66
1265,738,11,1,147.58,12
1266,136,20,4,112.02,22
1267,594,49,2,314.55,77
1268,172,16,4,285.63,89
1269,799,49,3,427.07,94
1270,630,4,3,271.37,75
1271,589,44,5,60.21,30
1272,384,35,4,236.31,81
1273,677,42,3,12.51,61
1274,264,40,3,450.08,12
1275,471,16,2,108.45,69
1276,388,28,3,32.83,40
1277,29,9,4,473.77,54
1278,405,44,3,491.95,84
1279,635,6,3,426.09,50
1280,502,42,2,32.98,28
1281,50,50,2,301.69,67
1282,14,26,1,204.45,90
1283,747,43,3,375.41,34
1284,104,34,3,384.11,73
1285,621,48,2,460.65,58
1286,245,17,3,147.63,38
1287,660,7,1,229.46,65
1288,251,41,-1,263.05,91
1289,126,25,4,175.81,62
1290,572,17,1,126.37,36
1291,692,37,3,308.19,48
1292,317,22,2,197.19,47
1293,197,26,3,166.99,59
1294,158,18,3,354.88,31
1295,541,28,3,78.71,83
1296,520,32,3,458.58,26
1297,330,29,5,407.19,32
1298,249,15,2,464.18,99
1299,660,4,2,448.0,83
1300,635,5,4,473.65,4
1301,675,11,1,469.74,100
1302,69,9,5,183.95,29
1303,629,3,4,302.28,50
1304,228,13,4,179.64,47
1305,10799,5,2,344.01,87
1306,373,48,5,440.84,95
1307,607,46,5,88.36,84
1308,548,27,5,97.47,55
1309,644,7,-4,479.05,65
1310,195,16,-5,491.0,40
1311,403,30,5,153.83,65
1312,348,12,2,468.32,55
1313,325,9,1,310.86,19
1314,272,16,2,406.85,87
1315,174,46,5,295.35,97
1316,26,9,5,380.23,11
1317,417,1,4,84.39,10
1318,774,48,3,307.38,12
1319,774,5,4,333.65,38
1320,197,38,1,252.26,95
1321,70,36,3,203.43,22
1322,119,11,3,206.89,100
1323,155,28,2,393.92,65
1324,294,28,4,120.03,86
1325,223,19,2,419.2,14
1326,698,8,4,180.35,20
1327,125,40,4,308.59,3
1328,787,9,5,307.04,32
1329,47,24,4,44.6,21
1330,158,2,4,434.24,21
1331,769,12,5,214.43,93
1332,162,45,3,104.24,67
1333,63,3,5,211.7,94
1334,231,11,1,168.48,0
1335,617,12,4,224.1,30
1336,510,3,1,43.48,62
1337,429,24,5,184.66,36
1338,676,28,1,341.86,72
1339,48,33,4,263.73,70
1340,262,37,2,233.07,24
1341,642,50,4,68.14,37
1342,285,35,3,66.81,46
1343,72,3,3,278.32,1
1344,488,39,2,453.69,5
1345,497,39,1,473.65,52
1346,596,50,5,27.8,77
1347,246,2,4,94.79,51
1348,634,33,4,44.92,85
1349,209,3,3,210.71,85
1350,248,8,2,58.35,17
1351,88,35,1,88.58,53
1352,798,48,2,299.25,45
1353,22,41,5,221.38,84
1354,610,16,5,165.99,87
1355,290,25,4,114.77,84
1356,291,48,4,232.53,65
1357,710,26,5,383.55,28
1358,151,21,4,479.96,72
1359,729,13,2,12.9,85
1360,213,13,3,183.06,7
1361,570,5,5,355.76,92
1362,436,42,3,374.11,35
1363,319,2,5,116.04,25
1364,328,43,3,26.43,27
1365,142,18,3,112.64,79
1366,625,1,5,345.19,39
1367,201,35,4,360.66,7
1368,368,1,5,427.03,88
1369,247,34,3,429.05,22
1370,532,24,-4,236.34,59
1371,322,42,1,124.78,73
1372,378,30,3,406.77,27
1373,704,35,4,56.74,73
1374,530,21,3,13.41,29
1375,723,8,-3,327.36,87
1376,417,47,3,52.4,28
1377,202,5,2,128.42,84
1378,126,31,1,267.21,89
1379,622,6,4,169.86,88
1380,126,9,-1,404.49,64
1381,110,24,-1,436.54,59
1382,14,41,1,98.2,42
1383,584,17,5,78.16,49
1384,299,4,2,352.12,31
1385,656,33,5,132.91,97
1386,321,7,5,133.57,75
1387,767,35,5,311.52,40
1388,447,17,5,238.61,34
1389,439,16,3,23.23,2
1390,541,37,4,216.72,78
1391,611,16,1,180.13,91
1392,644,49,3,273.4,35
1393,602,15,1,109.14,97
1394,222,14,4,148.39,1
1395,256,35,3,18.35,13
1396,509,43,1,226.35,82
1397,67,45,5,373.77,93
1398,591,24,1,413.38,93
1399,149,19,1,40.07,0
1400,757,25,3,68.79,89
1401,309,3,4,377.54,93
1402,33,5,4,147.11,40
1403,93,39,5,288.26,77
1404,369,23,2,221.04,72
1405,178,21,3,75.89,57
1406,747,7,5,162.49,3
1407,767,19,1,262.45,45
1408,571,44,1,21.2,16
1409,403,4,2,458.68,92
1410,235,22,2,479.78,74
1411,10,43,2,186.36,87
1412,706,6,4,455.27,28
1413,454,1,1,266.2,31
1414,557,28,5,175.35,6
1415,35,2,-2,290.34,55
1416,205,15,5,90.5,11
1417,335,48,4,200.33,35
1418,447,35,3,371.11,22
1419,191,33,5,32.2,100
1420,335,38,2,33.62,90
1421,352,31,4,455.89,1
1422,249,2,1,367.46,34
1423,128,50,4,174.69,52
1424,206,43,1,379.2,11
1425,134,8,3,78.91,21
1426,519,19,1,254.51,10
1427,623,5,1,331.11,3
1428,202,41,3,142.35,47
1429,433,41,1,153.08,32
1430,52,34,3,482.47,73
1431,297,23,2,364.69,94
1432,451,24,1,186.2,27
1433,68,26,1,324.3,64
1434,180,32,4,334.08,34
1435,126,24,1,145.31,1
1436,600,27,3,300.36,53
1437,36,39,4,51.27,97
1438,653,33,-3,382.61,78
1439,419,18,-5,95.27,76
1440,780,38,5,285.91,39
1441,58,34,4,481.01,87
1442,321,33,4,127.22,72
1443,561,4,5,237.27,59
1444,285,44,5,71.21,91
1445,153,11,2,66.65,42
1446,256,25,3,405.78,65
1447,786,22,4,367.2,81
1448,220,33,5,326.46,23
1449,138,25,2,143.28,18
1450,493,33,5,96.2,66
1451,389,6,1,361.53,100
1452,10799,19,3,188.78,13
1453,389,28,4,353.63,6
1454,657,17,1,231.02,81
1455,358,48,5,467.92,37
1456,766,3,2,372.46,72
1457,608,10,3,16.85,43
1458,406,44,5,65.56,35
1459,43,34,5,378.35,68
1460,709,26,3,304.02,51
1461,602,48,4,491.68,57
1462,519,7,5,220.14,83
1463,282,39,2,465.36,21
1464,372,25,3,289.7,47
1465,625,47,3,179.96,92
1466,356,14,4,450.27,10
1467,64,18,5,152.75,95
1468,21,39,2,308.52,27
1469,18,32,2,130.23,69
1470,523,17,4,234.0,16
1471,308,25,1,266.59,14
1472,702,12,2,264.31,77
1473,722,42,3,106.12,53
1474,405,35,3,409.19,15
1475,638,4,4,344.5,28
1476,732,21,4,144.08,22
1477,657,47,5,151.67,5
1478,343,38,5,252.44,92
1479,277,11,5,417.01,69
1480,689,22,5,27.84,90
1481,329,12,5,314.62,21
1482,369,17,4,446.48,17
1483,788,16,4,435.25,80
1484,86,20,4,352.44,23
1485,43,4,2,177.67,32
1486,230,39,5,156.3,99
1487,481,25,3,260.4,20
1488,135,22,3,383.19,21
1489,595,34,4,26.99,25
1490,449,46,4,285.8,18
1491,219,4,1,16.57,69
1492,315,45,2,167.2,41
1493,495,33,3,285.85,6
1494,409,42,4,274.2,24
1495,132,46,5,287.17,69
1496,135,29,5,103.48,31
1497,581,25,1,181.1,11
1498,730,48,2,60.18,61
1499,473,17,3,139.28,87
1500,462,18,4,417.24,43
1501,783,17,4,354.8,98
1502,315,4,4,494.94,69
1503,779,38,5,166.32,25
1504,236,20,4,178.84,88
1505,586,31,4,272.63,66
1506,285,3,1,38.62,38
1507,631,22,4,295.78,46
1508,41,17,2,253.19,21
1509,509,22,4,117.74,14
1510,189,25,5,330.7,21
1511,751,22,2,116.41,25
1512,254,8,1,211.03,81
1513,160,42,5,489.25,90
1514,346,16,3,476.2,63
1515,602,34,1,101.98,71
1516,166,38,4,227.81,78
1517,754,31,5,144.8,12
1518,443,18,4,381.47,54
1519,650,47,5,142.28,59
1520,616,43,5,492.5,74
1521,742,27,2,176.84,41
1522,798,31,5,108.69,21
1523,390,9,2,446.95,80
1524,372,20,1,257.55,33
1525,117,17,2,166.12,24
1526,17,36,2,231.62,47
1527,488,20,1,119.89,86
1528,123,29,1,343.71,18
1529,687,7,4,178.04,11
1530,418,33,2,135.99,43
1531,438,37,4,473.24,15
1532,85,19,4,203.37,25
1533,25,21,3,357.53,49
1534,22,15,4,23.94,39
1535,779,22,2,361.37,37
1536,524,35,1,218.39,23
1537,439,45,1,459.97,81
1538,366,41,1,63.44,23
1539,490,48,5,321.71,30
1540,775,6,1,122.09,58
1541,530,37,4,379.92,5
1542,88,3,4,235.29,36
1543,218,37,4,262.65,8
1544,540,43,1,211.29,12
1545,359,31,3,466.89,71
1546,696,50,1,472.96,46
1547,719,21,3,178.99,82
1548,740,12,5,103.41,98
1549,26,50,1,292.19,9
1550,92,10,4,130.3,90
1551,594,47,1,241.67,23
1552,560,24,1,57.55,85
1553,79,2,4,377.84,55
1554,512,37,2,497.7,66
1555,326,37,4,496.62,87
1556,345,34,5,226.77,50
1557,206,5,-1,476.63,49
1558,105,38,4,275.05,66
1559,351,30,5,421.19,68
1560,682,1,4,26.18,81
1561,25,8,1,375.64,6
1562,522,17,1,81.83,95
1563,128,28,3,448.25,100
1564,528,49,2,462.93,70
1565,766,6,1,21.69,51
1566,150,20,3,225.0,76
1567,144,47,4,201.74,93
1568,88,48,2,91.03,27
1569,766,24,2,294.41,59
1570,779,22,1,459.23,52
1571,693,48,2,261.28,46
1572,34,37,4,302.27,71
1573,649,9,5,265.34,97
1574,430,40,1,430.08,71
1575,199,15,4,88.06,7
1576,23,7,4,378.6,82
1577,146,12,2,306.41,61
1578,708,1,1,244.04,70
1579,706,5,3,84.05,17
1580,263,14,1,317.49,30
1581,589,29,4,88.85,5
1582,736,34,2,385.94,11
1583,710,27,3,405.34,5
1584,381,40,-4,191.14,33
1585,347,29,2,459.81,61
1586,668,28,5,396.51,84
1587,728,18,1,460.78,6
1588,597,9,4,32.34,72
1589,182,43,1,189.4,85
1590,725,2,4,144.14,27
1591,105,18,3,480.62,81
1592,415,31,3,80.96,16
1593,235,14,3,417.41,56
1594,626,19,1,26.24,67
1595,245,40,3,183.5,54
1596,107,11,1,169.21,25
1597,475,8,5,387.35,73
1598,377,20,5,133.06,91
1599,58,35,1,377.04,76
1600,346,49,5,219.96,47
1601,158,20,2,442.42,46
1602,657,25,4,251.94,77
1603,142,45,4,348.37,48
1604,515,24,5,284.77,65
1605,519,28,5,343.05,1
1606,548,2,4,370.7,73
1607,237,22,5,107.39,47
1608,156,13,4,243.59,36
1609,647,45,4,158.8,22
1610,34,39,4,410.54,3
1611,383,3,2,207.15,53
1612,247,12,5,386.94,54
1613,355,40,4,29.84,38
1614,657,37,4,301.29,35
1615,645,28,2,408.4,36
1616,707,4,3,175.95,36
1617,769,17,4,495.29,62
1618,663,46,5,32.11,78
1619,718,15,2,21.63,83
1620,187,6,2,402.12,74
1621,491,23,1,239.36,71
1622,292,23,5,203.28,6
1623,384,4,5,332.22,15
1624,109,30,2,462.12,89
1625,684,46,2,316.59,19
1626,13,37,4,228.9,11
1627,486,20,5,21.52,20
1628,436,43,2,265.03,2
1629,400,48,-5,473.79,97
1630,397,32,4,365.07,57
1631,235,25,1,387.38,81
1632,492,46,5,272.74,76
1633,673,11,4,356.58,63
1634,267,6,2,185.57,56
1635,486,6,5,451.37,33
1636,414,17,1,240.64,89
1637,769,37,1,421.53,48
1638,10799,9,4,61.71,59
1639,437,40,1,206.31,96
1640,103,13,5,451.1,58
1641,480,40,1,337.27,13
1642,82,29,1,380.56,14
1643,49,29,2,127.28,87
1644,136,21,5,247.62,7
1645,494,38,4,459.0,12
1646,355,30,1,63.66,58
1647,577,20,2,316.22,71
1648,533,18,4,44.0,93
1649,33,28,2,316.17,63
1650,497,38,4,199.53,86
1651,137,16,-3,29.58,94
1652,304,41,1,133.36,98
1653,793,8,3,497.39,1
1654,523,12,1,27.62,69
1655,165,38,2,480.31,24
1656,312,23,2,366.59,3
1657,199,40,3,434.13,52
1658,225,41,1,416.82,24
1659,315,26,4,116.64,22
1660,563,36,4,152.34,18
1661,373,1,1,172.54,75
1662,751,33,4,137.42,16
1663,438,46,5,341.02,37
1664,244,4,2,352.49,43
1665,117,30,3,272.45,76
1666,480,48,1,124.73,57
1667,29,18,2,243.37,84
1668,345,26,1,225.17,75
1669,371,38,-4,86.41,17
1670,393,3,5,478.52,99
1671,765,26,2,376.45,13
1672,360,35,4,445.32,11
1673,783,24,3,232.69,47
1674,108,16,3,374.93,16
1675,10799,45,1,373.34,50
1676,536,17,4,457.51,42
1677,634,47,2,357.42,93
1678,607,48,2,407.99,8
1679,200,27,2,321.1,51
1680,318,44,4,206.96,39
1681,774,42,4,81.64,89
1682,677,28,5,130.05,55
1683,104,2,5,445.69,63
1684,755,19,-3,112.85,61
1685,66,24,-5,121.98,54
1686,698,34,1,477.51,10
1687,140,47,3,451.75,69
1688,20,33,1,235.18,91
1689,504,9,3,156.09,42
1690,146,8,1,201.53,79
1691,299,21,5,278.52,3
1692,294,28,5,469.34,10
1693,321,47,3,47.01,94
1694,310,18,5,148.13,90
1695,243,22,3,259.22,47
1696,280,39,1,61.94,49
1697,286,16,3,50.07,12
1698,505,9,5,292.42,64
1699,753,22,3,59.58,2
1700,745,9,2,56.47,72
1701,389,33,4,489.62,69
1702,534,12,2,30.4,20
1703,152,13,5,274.35,2
1704,591,25,4,486.59,43
1705,257,35,3,146.2,16
1706,203,36,5,147.03,6
1707,762,12,1,77.11,15
1708,554,18,3,478.95,83
1709,54,24,3,159.3,63
1710,510,40,4,325.92,43
1711,445,9,5,242.8,17
1712,509,44,3,321.55,72
1713,127,25,4,249.37,51
1714,161,11,5,232.3,96
1715,3,48,4,126.31,58
1716,708,31,2,386.54,75
1717,633,31,5,137.41,55
1718,73,48,2,442.6,12
1719,363,27,3,309.62,70
1720,247,24,5,154.72,63
1721,600,13,5,469.69,58
1722,704,17,3,44.59,69
1723,467,36,4,407.71,57
1724,790,14,2,415.16,50
1725,336,48,4,222.42,32
1726,381,42,3,301.7,89
1727,451,6,1,40.63,20
1728,563,13,2,78.46,36
1729,483,15,2,334.78,28
1730,351,9,4,242.87,10
1731,495,3,2,46.52,31
1732,342,6,2,117.56,70
1733,363,41,4,479.6,55
1734,770,27,3,202.68,9
1735,437,20,2,70.35,18
1736,78,46,5,126.73,74
1737,731,13,5,377.36,17
1738,734,28,2,253.52,8
1739,703,34,2,263.81,45
1740,353,36,4,320.61,22
1741,254,42,-5,273.15,21
1742,214,15,3,97.85,47
1743,80,18,3,402.57,81
1744,498,41,2,436.75,67
1745,209,23,3,201.74,61
1746,180,42,2,355.0,45
1747,521,22,2,132.85,44
1748,465,48,5,305.77,38
1749,142,16,4,172.54,16
1750,45,20,5,420.32,43
1751,793,7,3,348.26,35
1752,57,20,5,435.67,89
1753,286,45,2,21.98,32
1754,32,46,2,231.81,73
1755,164,28,4,275.8,57
1756,203,39,1,104.43,60
1757,708,12,5,141.26,8
1758,520,31,5,305.83,74
1759,562,40,2,392.65,80
1760,691,13,5,82.7,91
1761,86,7,-5,204.07,89
1762,128,11,3,384.25,79
1763,175,6,5,127.35,52
1764,705,39,4,201.19,84
1765,353,38,2,55.54,91
1766,468,45,2,100.25,55
1767,98,40,2,243.5,35
1768,226,3,3,275.78,41
1769,11,49,3,194.37,97
1770,524,10,2,483.67,45
1771,385,22,1,111.62,77
1772,344,4,2,234.39,19
1773,383,22,4,386.33,49
1774,554,5,4,306.28,34
1775,290,50,3,295.01,100
1776,441,36,1,474.66,35
1777,330,6,2,325.13,54
1778,461,32,2,141.72,44
1779,24,6,3,258.99,100
1780,202,21,5,377.78,54
1781,431,38,3,141.43,49
1782,428,39,1,468.29,4
1783,413,3,2,316.86,26
1784,2,32,3,74.05,32
1785,129,33,1,190.99,55
1786,610,27,1,314.63,13
1787,637,34,4,199.7,9
1788,84,11,3,321.0,78
1789,370,3,5,370.02,6
1790,654,5,1,176.71,95
1791,477,11,1,119.04,49
1792,18,40,2,252.17,71
1793,238,27,2,43.01,9
1794,409,5,1,325.14,83
1795,266,47,3,195.27,4
1796,568,2,4,377.93,32
1797,17,21,3,300.12,36
1798,440,23,4,317.1,95
1799,51,50,3,56.38,44
1800,369,17,5,137.27,77
1801,83,29,3,466.65,27
1802,246,11,3,209.47,31
1803,789,8,1,404.21,95
1804,306,49,2,225.44,10
1805,336,2,3,128.1,44
1806,459,15,2,385.87,79
1807,682,14,4,479.83,47
1808,213,9,2,68.24,95
1809,640,34,2,171.8,81
1810,719,17,3,216.87,62
1811,506,28,3,466.05,78
1812,609,11,3,349.71,31
1813,706,37,3,295.96,2
1814,633,2,5,108.91,29
1815,203,28,1,49.62,44
1816,738,12,1,211.8,0
1817,215,4,2,468.71,74
1818,742,3,1,161.94,80
1819,577,38,3,289.92,88
1820,443,39,2,314.89,80
1821,617,23,1,386.03,99
1822,577,40,5,480.64,82
1823,523,31,2,339.37,17
1824,605,18,1,396.61,84
1825,203,11,1,347.86,64
1826,788,24,1,316.41,14
1827,483,28,1,26.96,61
1828,190,50,5,339.09,43
1829,718,38,3,357.12,64
1830,778,45,3,20.34,6
1831,680,32,5,421.55,22
1832,162,50,3,93.65,32
1833,206,35,1,343.96,90
1834,197,43,1,176.11,86
1835,51,41,4,280.06,54
1836,534,47,5,442.45,40
1837,762,11,1,62.56,21
1838,668,16,2,357.57,54
1839,53,7,5,291.49,7
1840,121,40,1,188.06,1
1841,411,42,2,469.47,76
1842,384,42,2,295.67,28
1843,693,19,1,348.17,63
1844,215,15,1,178.28,81
1845,330,18,2,464.51,94
1846,792,33,4,86.38,60
1847,324,14,4,393.6,45
1848,708,24,4,391.39,14
1849,643,28,3,422.36,88
1850,164,2,3,285.64,34
1851,781,7,2,469.88,9
1852,784,16,5,103.74,40
1853,613,38,1,13.07,48
1854,301,41,3,137.5,3
1855,368,22,1,288.73,77
1856,488,43,3,82.01,60
1857,10799,3,3,388.01,75
1858,655,30,5,189.8,79
1859,27,49,2,322.6,2
1860,794,17,-4,183.46,85
1861,512,48,3,253.94,42
1862,765,23,1,233.84,94
1863,552,40,2,449.42,10
1864,484,13,-5,198.36,0
1865,608,12,2,165.95,32
1866,667,18,1,171.17,70
1867,305,22,4,308.22,22
1868,92,50,3,147.61,23
1869,340,23,1,184.13,53
1870,314,22,4,123.87,9
1871,765,49,4,456.88,0
1872,298,45,1,212.63,42
1873,333,21,4,75.62,81
1874,386,21,2,144.99,89
1875,730,36,5,331.7,98
1876,301,45,4,142.94,10
1877,735,37,3,287.1,78
1878,465,11,1,468.37,32
1879,342,33,5,167.97,7
1880,342,15,1,118.0,57
1881,111,17,-3,192.11,1
1882,516,25,-4,101.26,50
1883,52,35,1,214.98,5
1884,509,49,5,437.66,84
1885,532,43,1,197.42,34
1886,622,34,4,62.09,26
1887,376,40,1,372.56,52
1888,580,33,5,469.88,65
1889,586,6,4,408.85,94
1890,67,32,4,20.07,49
1891,442,8,1,25.31,76
1892,224,29,3,87.12,36
1893,301,4,2,320.92,52
1894,163,43,3,306.36,97
1895,257,8,5,274.73,55
1896,149,40,5,427.28,7
1897,785,4,4,85.41,75
1898,32,8,5,22.47,38
1899,194,2,1,480.71,56
1900,174,44,4,166.32,72
1901,414,50,2,349.86,78
1902,608,26,4,496.62,25
1903,466,22,1,222.61,78
1904,375,3,4,408.47,63
1905,268,4,4,306.39,33
1906,666,5,2,178.36,96
1907,285,20,1,105.68,25
1908,490,11,5,471.71,56
1909,405,9,5,415.74,99
1910,644,2,3,171.17,27
1911,347,43,4,45.81,23
1912,227,34,3,449.12,83
1913,498,5,1,466.94,86
1914,497,7,3,257.56,93
1915,758,38,2,59.74,2
1916,679,42,1,403.43,13
1917,597,26,3,268.93,68
1918,34,15,3,141.0,76
1919,624,29,-3,241.16,72
1920,755,12,2,195.45,77
1921,648,7,4,342.97,8
1922,798,40,5,317.13,98
